10000
54.3, 96.3, 14.9
66.6, 130.6, 2.7
18.6, 92.2, 13.2
43.1, 150.0, 8.5
11.6, 109.2, 14.6
59.9, 188.7, 9.5
82.1, 176.3, 14.6
34.1, 161.8, 10.1
55.7, 182.7, 10.9
79.3, 89.4, 12.8
4.1, 191.7, 13.2
8.5, 70.7, 2.7
23.6, 186.0, 10.1
8.5, 127.0, 1.1
59.2, 91.8, 10.3
89.0, 120.4, 2.0
77.6, 177.0, 7.5
33.2, 60.3, 4.9
25.6, 145.1, 1.2
84.4, 136.6, 9.1
56.3, 97.7, 1.9
89.2, 169.6, 10.6
63.5, 83.7, 14.8
93.9, 67.0, 6.4
87.1, 141.1, 11.8
97.5, 148.2, 4.1
44.2, 139.0, 7.1
95.2, 145.7, 4.3
92.9, 80.2, 9.3
65.6, 146.1, 15.0
4.2, 200.0, 3.2
24.1, 191.4, 14.6
3.6, 108.9, 7.4
98.3, 141.0, 11.2
78.6, 105.6, 6.0
83.1, 170.4, 8.5
10.6, 173.7, 3.5
96.2, 85.0, 8.8
57.8, 62.9, 6.8
20.4, 67.6, 13.5
5.9, 68.9, 12.8
61.4, 145.7, 4.0
19.5, 162.0, 12.4
80.6, 102.4, 6.6
54.1, 152.0, 2.6
99.9, 165.8, 13.5
42.6, 155.2, 9.6
91.3, 143.3, 3.9
78.3, 93.9, 10.6
9.8, 95.7, 14.3
61.6, 51.1, 13.5
55.3, 170.8, 3.7
61.7, 160.2, 9.5
18.6, 177.0, 6.6
50.6, 170.0, 5.0
40.9, 165.7, 10.3
8.1, 124.8, 10.8
49.8, 90.6, 14.5
34.1, 164.2, 7.6
7.2, 95.3, 9.5
98.0, 188.3, 14.6
49.1, 108.0, 12.7
50.1, 120.8, 7.6
28.5, 103.1, 7.3
88.0, 173.1, 9.7
32.7, 72.0, 13.0
82.0, 88.9, 9.6
22.6, 154.5, 9.1
45.2, 56.3, 12.3
11.3, 162.6, 6.5
86.3, 109.4, 13.4
78.8, 110.7, 10.4
61.0, 67.9, 7.9
54.6, 158.7, 1.8
5.9, 66.1, 2.4
69.3, 181.0, 12.8
54.5, 148.6, 5.7
75.4, 150.9, 13.1
71.7, 53.8, 10.9
49.5, 167.4, 4.0
2.7, 111.9, 4.5
80.9, 174.5, 10.9
31.8, 124.3, 10.3
12.3, 123.7, 14.6
31.3, 167.3, 4.6
32.6, 171.3, 3.3
20.7, 54.1, 11.3
58.3, 136.3, 2.3
92.7, 119.9, 12.8
35.8, 91.9, 3.5
50.1, 90.2, 2.0
77.6, 75.7, 8.0
83.4, 148.7, 2.4
10.4, 167.5, 14.6
34.2, 96.7, 7.5
69.1, 193.9, 5.1
86.0, 52.5, 1.5
32.6, 83.5, 5.9
78.9, 105.0, 8.2
53.4, 80.3, 6.4
40.1, 110.8, 9.9
45.7, 77.7, 8.5
67.4, 55.9, 3.5
89.6, 147.1, 8.9
26.9, 89.7, 2.3
25.7, 79.3, 5.0
40.4, 143.6, 11.7
68.2, 138.0, 13.2
94.7, 164.6, 13.0
87.1, 120.6, 3.5
67.0, 150.3, 6.8
74.8, 174.9, 1.4
75.5, 154.3, 5.2
70.6, 141.5, 4.3
43.6, 174.0, 4.8
75.9, 133.9, 9.9
91.8, 140.6, 9.7
1.4, 62.8, 7.3
5.1, 164.1, 8.0
50.5, 183.3, 6.9
5.8, 126.8, 11.1
36.3, 144.5, 1.3
97.4, 145.5, 12.1
18.9, 108.8, 4.3
16.2, 156.1, 2.0
24.4, 93.3, 8.3
51.0, 68.7, 9.4
75.9, 154.6, 9.4
59.7, 56.8, 1.8
44.7, 198.9, 3.7
78.7, 92.8, 2.0
51.3, 98.5, 9.0
27.1, 96.2, 3.4
6.7, 85.6, 2.0
37.9, 83.9, 1.4
41.1, 174.6, 3.4
12.9, 191.2, 1.5
74.8, 108.6, 13.9
31.5, 196.0, 1.7
73.0, 87.9, 2.0
74.7, 128.0, 3.7
91.9, 79.5, 13.6
11.7, 95.5, 8.4
3.1, 152.0, 10.2
57.6, 145.4, 8.9
99.0, 116.9, 6.8
62.5, 105.1, 10.8
4.3, 87.6, 11.7
12.2, 148.5, 3.9
18.2, 128.9, 4.0
90.2, 63.4, 14.7
70.8, 89.6, 3.6
24.9, 167.5, 7.2
66.4, 127.6, 6.8
85.8, 68.9, 9.0
1.2, 181.9, 5.8
20.3, 184.7, 11.3
43.6, 152.4, 5.8
3.7, 68.6, 2.6
96.6, 85.3, 10.8
98.9, 182.6, 6.4
75.5, 155.9, 6.5
65.9, 195.4, 8.2
24.5, 81.9, 5.4
61.6, 90.9, 12.6
71.3, 192.8, 14.5
61.7, 166.1, 11.7
48.0, 136.1, 14.9
23.0, 179.6, 11.8
56.2, 123.9, 3.4
21.3, 170.6, 11.3
10.7, 153.0, 9.7
46.3, 142.7, 14.4
90.8, 179.9, 5.6
8.7, 191.5, 7.0
84.0, 193.8, 1.5
93.1, 131.9, 6.8
80.0, 101.5, 14.8
17.5, 161.6, 4.3
60.9, 179.6, 9.8
79.3, 72.6, 13.8
27.9, 152.0, 13.7
39.2, 150.2, 15.0
12.8, 163.0, 2.0
43.4, 198.5, 11.0
24.7, 130.6, 13.4
64.5, 65.0, 12.3
55.9, 168.6, 9.9
29.1, 71.1, 3.6
18.0, 101.7, 9.8
96.9, 73.9, 10.1
44.4, 91.6, 8.3
34.0, 187.1, 8.1
36.9, 59.3, 10.3
47.5, 129.5, 10.0
64.7, 127.5, 2.1
82.9, 138.6, 13.5
93.0, 171.7, 11.6
9.6, 118.4, 11.7
13.4, 159.5, 4.1
43.7, 165.7, 13.3
20.7, 150.6, 13.1
0.9, 171.6, 1.1
88.5, 182.2, 11.5
19.5, 179.7, 4.9
65.1, 171.8, 6.4
91.5, 185.8, 8.4
29.7, 62.1, 13.2
7.2, 82.3, 12.5
82.0, 88.4, 8.0
58.0, 126.8, 8.8
88.3, 177.8, 14.0
75.5, 67.8, 6.2
67.3, 190.3, 10.7
83.7, 120.0, 13.7
70.7, 117.0, 3.9
5.5, 196.6, 9.3
35.2, 161.7, 11.4
3.9, 158.9, 8.4
59.3, 111.3, 1.8
48.1, 126.3, 7.1
9.9, 139.1, 2.0
5.1, 196.6, 3.2
56.0, 138.4, 8.7
69.5, 190.7, 10.0
62.0, 58.9, 14.7
67.1, 194.1, 3.1
38.8, 146.6, 5.2
59.7, 112.4, 10.1
72.9, 182.0, 3.0
44.2, 116.8, 14.3
28.4, 161.3, 7.6
19.9, 56.4, 13.7
75.7, 50.8, 7.4
24.5, 74.0, 6.2
98.0, 129.7, 2.2
76.7, 158.2, 9.2
77.9, 79.7, 2.9
43.4, 136.3, 14.9
78.2, 86.2, 14.9
67.4, 54.2, 12.7
80.5, 60.2, 7.8
51.9, 121.9, 13.8
100.0, 89.0, 1.4
96.4, 192.4, 1.2
69.2, 156.3, 3.0
56.8, 67.1, 13.8
20.1, 185.3, 6.4
55.8, 104.8, 13.7
2.0, 64.8, 11.0
4.5, 161.4, 1.5
50.5, 54.8, 2.3
71.1, 185.0, 5.7
3.7, 74.2, 4.4
82.6, 136.4, 5.1
20.1, 152.8, 5.1
98.0, 62.8, 7.8
47.3, 162.0, 2.8
73.5, 103.4, 7.4
86.1, 156.8, 1.7
76.2, 134.2, 4.4
51.4, 160.1, 12.4
91.6, 156.9, 1.3
75.3, 51.9, 7.0
6.5, 193.3, 13.9
65.6, 147.6, 13.1
2.1, 175.8, 9.8
72.9, 188.6, 5.3
17.2, 124.8, 14.9
16.6, 174.7, 9.5
89.2, 100.5, 5.1
50.3, 114.2, 10.8
48.2, 123.4, 13.6
22.7, 147.4, 3.0
7.4, 178.3, 2.6
94.3, 180.8, 2.5
21.8, 140.2, 9.0
72.5, 91.2, 13.4
8.1, 176.1, 12.8
36.8, 56.6, 3.1
33.1, 57.8, 14.9
58.3, 176.6, 3.7
25.3, 102.6, 10.1
30.1, 66.8, 11.3
9.4, 188.2, 8.8
62.9, 171.4, 14.9
68.6, 179.3, 8.4
71.8, 63.6, 10.5
89.5, 54.8, 10.0
3.6, 60.6, 10.2
27.0, 75.1, 6.4
15.1, 135.1, 5.1
86.3, 109.6, 2.7
35.1, 178.1, 2.9
89.7, 184.1, 14.2
14.4, 134.3, 2.6
73.1, 132.3, 2.6
1.1, 94.6, 14.5
45.2, 183.7, 4.4
2.7, 125.9, 12.7
75.7, 127.4, 13.7
53.7, 84.9, 5.2
32.2, 94.2, 9.8
53.6, 115.0, 8.7
12.1, 86.0, 8.6
90.1, 150.2, 10.3
47.7, 179.0, 13.0
32.1, 50.2, 13.4
92.6, 140.1, 6.0
86.8, 73.7, 11.6
12.2, 170.0, 3.6
37.8, 56.9, 5.3
57.2, 177.0, 9.8
31.9, 75.1, 14.7
66.8, 171.9, 13.5
59.8, 113.7, 9.7
96.6, 137.9, 13.9
30.8, 103.7, 14.5
85.9, 134.9, 1.4
79.5, 73.4, 12.8
68.6, 195.6, 10.9
27.8, 89.5, 2.0
84.8, 171.8, 10.7
22.1, 64.1, 1.8
75.0, 101.5, 11.0
84.5, 50.3, 10.6
67.1, 140.1, 13.3
13.2, 185.0, 4.4
63.4, 67.4, 4.4
19.0, 54.1, 5.8
72.6, 177.0, 4.3
69.6, 113.6, 4.8
90.2, 108.8, 11.5
9.8, 142.5, 12.0
41.0, 99.2, 9.3
15.0, 117.7, 5.6
90.5, 183.2, 14.2
25.6, 128.5, 14.1
26.5, 99.1, 11.2
90.0, 182.0, 7.0
